id,x,y,z
2290,31.0101,-7.9934,510.8774
2291,29.1707,-12.1587,507.5229
2292,35.1069,-11.2843,505.2193
2293,37.9848,-5.9753,508.4185
2294,34.2288,-3.0552,512.722
2295,29.7065,1.5582,517.0194
2296,36.5469,3.3108,514.3558
2297,30.0591,8.3937,518.4897
2298,40.4379,-8.4232,503.903
2299,39.8367,0.1903,510.9251
2300,43.0131,-3.4346,506.4022
2301,45.2358,-6.7127,501.4607
2302,43.791,-10.3197,498.6058
2303,47.952,-8.3121,496.8489
2304,45.8415,2.3785,506.9921
2305,44.8584,8.9911,509.2966
2306,37.9509,9.8245,514.6458
2307,48.4161,1.7313,504.3414
2308,51.177,2.1275,500.2252
2309,52.0476,9.4923,500.8137
2310,49.5852,-4.1668,498.7044
2311,55.653,9.1624,495.2276
2312,56.8161,17.2463,491.4491
2313,55.2738,16.8132,495.1234
2314,52.6074,17.7363,499.8311
2315,54.4158,25.2226,493.4008
2316,49.0284,18.4295,504.9229
2317,50.9562,24.4326,500.5112
2318,44.5527,17.2234,509.6685
2319,44.7138,24.8757,508.1388
2320,37.6008,17.7725,514.895
2321,37.164,23.9399,514.1081
2322,31.1415,16.9606,518.1263
2323,30.357,25.1186,516.7676
2324,40.0764,25.8862,511.7318
2325,28.1492,12.8634,519.4828
2326,37.7019,32.5338,508.454
2327,22.5823,10.3509,520.3919
2328,23.4035,16.997,520.3019
2329,27.1271,19.1287,519.52
2330,22.8523,4.6638,519.7026
2331,21.8825,22.7247,519.6219
2332,15.7538,3.9388,519.5352
2333,15.4665,8.8815,520.1932
2334,15.3416,17.1977,520.2814
2335,6.8361,9.408,518.9517
2336,9.2199,10.1359,519.4945
2337,14.9427,21.8689,519.6486
2338,10.6444,18.4743,519.6849
2339,5.5684,16.678,518.94
2340,15.5264,26.1042,518.5051
2341,8.2406,24.918,518.1105
2342,22.5237,26.4968,518.2928
2343,-0.0434,16.8328,517.4516
2344,-0.8145,8.7892,517.1249
2345,-7.5826,2.5494,514.3292
2346,-8.7818,9.7621,515.2137
2347,-14.6668,2.1004,514.5111
2348,-15.0255,9.3408,515.7521
2349,-21.8348,1.7256,516.7342
2350,-23.9178,9.8662,518.1663
2351,-29.2789,1.1981,518.1735
2352,-26.8958,8.1421,519.0706
2353,-29.1333,9.9286,522.7974
2354,-31.218,2.5933,522.1389
2355,-26.6994,17.1637,518.7311
2356,-23.9194,17.0568,516.9232
2357,-29.1359,16.5159,523.1808
2358,-14.371,17.2256,515.0801
2359,-27.6575,24.6045,514.9323
2360,-8.4853,16.8754,514.8986
2361,-16.3971,22.9563,513.663
2362,0.3679,25.0217,515.4886
2363,-7.7274,22.5629,513.2847
2364,-13.7783,26.0542,511.1393
2365,-23.2013,23.2847,513.9865
2366,-9.3838,26.2368,511.1512
2367,-7.7394,32.0553,507.9592
2368,-21.6438,31.1562,507.9616
2369,-14.5846,31.3047,507.3623
2370,-24.159,27.1732,511.444
2371,-27.9527,27.5379,510.9914
2372,-30.8253,31.7373,507.8929
2373,-14.4939,34.6731,503.453
2374,-21.9064,34.8696,503.1812
2375,-30.7542,34.8762,503.5366
2376,-35.2143,35.2368,503.5983
2377,-22.6747,37.5231,499.6295
2378,-35.1405,34.6101,506.0104
2379,-37.2339,37.0002,501.1813
2380,-30.4089,38.3982,499.2045
2381,-38.505,38.334,508.49
2382,-15.4886,37.7211,499.2657
2383,-22.7551,40.3161,494.0226
2384,-8.0238,38.883,500.1594
2385,-14.1596,41.6439,492.9512
2386,-30.2157,41.2113,493.2968
2387,-22.9115,42.3048,485.9591
2388,-5.0775,36.345,505.2276
2389,-0.9676,33.9723,509.7212
2390,1.2747,37.4865,506.6058
2391,0.5406,30.4764,512.8803
2392,7.7821,38.7894,506.9692
2393,7.5255,31.9287,514.1615
2394,6.5185,34.866,511.7737
2395,14.3312,32.1981,514.7836
2396,14.3677,38.58,508.332
2397,21.9089,32.7555,514.189
2398,22.737,37.9665,507.5902
2399,29.6083,31.2516,513.6363
2400,24.2579,35.3298,511.6451
2401,35.3379,29.1098,512.7181
2402,30.4857,34.3788,510.0705
2403,29.4442,36.3522,507.3564
2404,34.6911,36.0894,505.8924
2405,29.642,39.5739,500.5161
2406,23.2759,40.9194,499.508
2407,15.1687,42.2865,500.8977
2408,37.0068,38.1876,500.1357
2409,6.5749,42.0396,500.7745
2410,39.3795,34.9335,503.7344
2411,0.2259,40.8189,500.5736
2412,44.9178,32.8734,501.5612
2413,-7.8679,42.4662,493.9172
2414,-0.9603,42.5913,495.3712
2415,0.412,43.8747,491.2123
2416,-7.1264,43.7859,491.3684
2417,-7.2041,45.654,485.5678
2418,7.649,44.5458,492.1778
2419,9.2688,43.6029,497.9085
2420,12.5658,43.5762,497.8385
2421,15.1896,44.997,492.0071
2422,17.3703,42.9522,495.7582
2423,21.7219,42.3897,495.3175
2424,29.2176,42.0078,496.8516
2425,22.4819,45.6267,491.9453
2426,29.5058,46.1427,492.4332
2427,16.7858,50.0376,489.1822
2428,23.3221,48.7155,488.5254
2429,38.8779,41.0775,494.1301
2430,15.0461,53.6397,485.7861
2431,43.0917,36.9483,498.3041
2432,7.0251,49.7097,488.9739
2433,-0.8349,47.3982,487.7262
2434,7.142,54.0378,485.1419
2435,-0.2544,53.097,484.0911
2436,-5.4802,51.6078,482.0616
2437,-6.0115,53.4381,477.5614
2438,0.1914,55.9959,478.1541
2439,7.4805,56.3898,478.5295
2440,0.3804,56.3529,471.1575
2441,15.4295,56.2533,478.0024
2442,7.5265,57.0696,470.142
2443,22.2662,55.3938,478.1129
2444,15.2342,57.1539,469.9634
2445,22.62,52.2801,484.8607
2446,22.4489,55.3194,470.4034
2447,28.2005,51.6039,483.1968
2448,28.9889,52.5057,478.9436
2449,30.2244,48.6969,485.8209
2450,32.823,49.5366,479.9696
2451,38.1081,46.203,485.7924
2452,37.7622,48.2229,477.6759
2453,30.2322,53.0868,470.6818
2454,35.9727,44.7897,491.5539
2455,21.8578,55.5027,463.5452
2456,43.152,43.7265,484.3423
2457,14.816,56.9529,463.2836
2458,43.5261,44.433,478.0061
2459,7.5407,56.1924,463.3637
2460,45.222,41.7732,485.6015
2461,43.9653,38.778,492.8815
2462,47.5851,34.5171,494.9367
2463,51.3837,31.6401,492.1695
2464,53.5227,32.4033,485.8838
2465,50.0604,29.6233,497.7715
2466,57.6621,24.6138,485.0702
2467,55.5663,26.2461,489.4072
2468,47.9352,26.997,503.7003
2469,42.7305,30.1536,506.7193
2470,38.7984,48.9057,470.5017
2471,37.3971,48.2124,462.5054
2472,34.8915,51.342,470.4788
2473,35.0376,50.8923,465.0389
2474,30.4617,52.5999,463.6211
2475,33.2886,50.5635,459.9686
2476,29.1133,52.0638,456.5174
2477,23.0144,54.6951,455.2319
2478,14.8638,55.767,455.4356
2479,31.8984,49.7499,454.1429
2480,31.2282,48.798,448.5611
2481,35.1696,44.7777,443.4767
2482,27.4381,51.3936,448.4603
2483,30.3777,45.2472,440.4311
2484,22.7677,52.7532,448.1639
2485,21.8815,51.636,442.814
2486,15.0778,53.8938,448.3346
2487,15.4103,52.2804,442.868
2488,8.0468,53.0553,448.334
2489,7.3542,54.9153,455.6981
2490,-0.0575,54.2265,463.6616
2491,0.6124,52.6068,456.0071
2492,-6.3832,53.6745,470.938
2493,-4.8361,51.7596,464.4971
2494,1.5243,51.3567,450.1235
2495,-7.6212,46.2189,462.9962
2496,-1.2678,48.4887,446.8097
2497,-2.8862,49.1499,455.1017
2498,-4.8744,45.6237,454.0871
2499,-4.6446,45.0885,447.6395
2500,-8.9359,40.3827,455.915
2501,-10.1426,47.3046,470.7566
2502,-10.6655,40.6353,462.1313
2503,-9.5965,47.7015,479.5636
2504,-13.5986,44.0568,478.7359
2505,-14.6769,44.2299,485.3456
2506,-12.1287,43.6746,471.6572
2507,-13.285,43.6761,489.5252
2508,-17.356,42.8835,488.9564
2509,-19.9861,43.5747,483.5497
2510,-20.1135,43.4868,478.3199
2511,-15.7638,42.5805,476.5623
2512,-14.5286,41.7234,470.2618
2513,-14.0357,40.5573,463.0415
2514,-20.0337,43.5285,473.6715
2515,-15.2677,39.3966,455.1884
2516,-23.0416,42.6675,470.4947
2517,-9.3034,38.5878,447.3683
2518,-22.9163,42.0006,463.0373
2519,-22.6845,41.0751,455.1407
2520,-14.5327,37.6383,447.4019
2521,-22.4863,39.8616,448.5161
2522,-7.2337,46.4499,441.6521
2523,-15.8042,39.9123,441.5708
2524,-8.3681,41.2041,443.8676
2525,-22.3482,40.0206,440.3573
2526,-13.7818,46.4673,438.5249
2527,-28.5354,37.6887,447.0293
2528,-15.8514,48.5598,433.7165
2529,-12.8003,51.5865,428.7002
2530,-12.4154,51.8754,432.2966
2531,-8.2058,52.9647,433.4876
2532,-10.0479,50.5854,436.955
2533,-6.534,51.6255,437.9564
2534,-0.234,47.8101,441.1718
2535,-2.9533,51.6063,438.0596
2536,-0.964,51.5706,428.5757
2537,-0.4367,51.7794,433.1063
2538,6.6395,48.3438,439.3853
2539,2.7438,50.3532,435.239
2540,8.1118,51.0918,443.1506
2541,14.3881,48.351,439.0232
2542,23.0471,48.5487,439.3862
2543,15.219,46.5414,434.5781
2544,23.0572,45.3546,434.1941
2545,7.9403,48.7404,433.832
2546,22.549,44.7288,428.1335
2547,15.0806,46.0668,428.1005
2548,7.4472,47.7225,427.9982
2549,8.5777,42.0411,427.4144
2550,15.1723,40.9185,427.2983
2551,29.2334,43.7775,428.8046
2552,33.5895,42.8043,430.8227
2553,30.3015,44.1864,434.0081
2554,34.0305,43.2288,433.3142
2555,33.1689,42.8205,438.9539
2556,58.5,-39.9988,430.5
2557,66.0,-39.9988,430.5
2558,66.0,-39.9988,430.1875
2559,58.5,-39.9988,430.1875
2560,51.0,-39.9988,430.5
2561,66.0,-39.9988,429.875
2562,51.0,-39.9988,430.1875
2563,43.5,-39.9988,430.5
2564,58.5,-39.9988,429.875
2565,66.0,-39.9988,429.5625
2566,43.5,-39.9988,430.1875
2567,36.0,-39.9988,430.5
2568,51.0,-39.9988,429.875
2569,58.5,-39.9988,429.5625
2570,66.0,-39.9988,429.25
2571,36.0,-39.9988,430.1875
2572,28.5,-39.9988,430.5
2573,43.5,-39.9988,429.875
2574,51.0,-39.9988,429.5625
2575,58.5,-39.9988,429.25
2576,66.0,-39.9988,428.9375
2577,43.5,-39.9988,429.5625
2578,58.5,-39.9988,428.9375
2579,66.0,-39.9988,428.625
2580,51.0,-39.9988,429.25
2581,58.5,-39.9988,428.625
2582,66.0,-39.9988,428.3125
2583,51.0,-39.9988,428.9375
2584,58.5,-39.9988,428.3125
2585,66.0,-39.9988,428.0
2586,51.0,-39.9988,428.625
2587,43.5,-39.9988,429.25
2588,58.5,-39.9988,428.0
2589,66.0,-39.9988,427.6875
2590,51.0,-39.9988,428.3125
2591,43.5,-39.9988,428.9375
2592,43.5,-39.9988,428.625
2593,51.0,-39.9988,428.0
2594,58.5,-39.9988,427.6875
2595,66.0,-39.9988,427.375
2596,43.5,-39.9988,428.3125
2597,58.5,-39.9988,427.375
2598,66.0,-39.9988,427.0625
2599,51.0,-39.9988,427.6875
2600,43.5,-39.9988,428.0
2601,58.5,-39.9988,427.0625
2602,66.0,-39.9988,426.75
2603,51.0,-39.9988,427.375
2604,43.5,-39.9988,427.6875
2605,58.5,-39.9988,426.75
2606,66.0,-39.9988,426.4375
2607,51.0,-39.9988,427.0625
2608,58.5,-39.9988,426.4375
2609,66.0,-39.9988,426.125
2610,51.0,-39.9988,426.75
2611,43.5,-39.9988,427.375
2612,43.5,-39.9988,427.0625
2613,51.0,-39.9988,426.4375
2614,58.5,-39.9988,426.125
2615,66.0,-39.9988,425.8125
2616,43.5,-39.9988,426.75
2617,58.5,-39.9988,425.8125
2618,66.0,-39.9988,425.5
2619,51.0,-39.9988,426.125
2620,58.5,-39.9988,425.5
2621,51.0,-39.9988,425.8125
2622,51.0,-39.9988,425.5
2623,43.5,-39.9988,426.4375
2624,43.5,-39.9988,426.125
2625,43.5,-39.9988,425.8125
2626,43.5,-39.9988,425.5
2627,36.0,-39.9988,426.4375
2628,36.0,-39.9988,425.8125
2629,36.0,-39.9988,425.5
2630,36.0,-39.9988,426.125
2631,28.5,-39.9988,425.8125
2632,28.5,-39.9988,425.5
2633,28.5,-39.9988,426.125
2634,28.5,-39.9988,426.4375
2635,21.0,-39.9988,425.8125
2636,21.0,-39.9988,425.5
2637,21.0,-39.9988,426.125
2638,21.0,-39.9988,426.4375
2639,13.5,-39.9988,425.8125
2640,13.5,-39.9988,425.5
2641,13.5,-39.9988,426.125
2642,13.5,-39.9988,426.4375
2643,6.0,-39.9988,425.8125
2644,6.0,-39.9988,425.5
2645,6.0,-39.9988,426.125
2646,6.0,-39.9988,426.4375
2647,13.5,-39.9988,426.75
2648,-1.5,-39.9988,426.125
2649,6.0,-39.9988,426.75
2650,-1.5,-39.9988,426.4375
2651,-1.5,-39.9988,426.75
2652,-1.5,-39.9988,425.8125
2653,-9.0,-39.9988,426.4375
2654,-1.5,-39.9988,425.5
2655,-9.0,-39.9988,426.75
2656,-9.0,-39.9988,425.8125
2657,-9.0,-39.9988,425.5
2658,-9.0,-39.9988,426.125
2659,-16.5,-39.9988,425.8125
2660,-16.5,-39.9988,425.5
2661,-16.5,-39.9988,426.125
2662,-16.5,-39.9988,426.4375
2663,-24.0,-39.9988,425.8125
2664,-24.0,-39.9988,425.5
2665,-24.0,-39.9988,426.125
2666,-24.0,-39.9988,426.4375
2667,-31.5,-39.9988,425.8125
2668,-31.5,-39.9988,425.5
2669,-31.5,-39.9988,426.125
2670,-31.5,-39.9988,426.4375
2671,-39.0,-39.9988,425.8125
2672,-39.0,-39.9988,425.5
2673,-39.0,-39.9988,426.125
2674,-39.0,-39.9988,426.4375
2675,-46.5,-39.9988,425.8125
2676,-46.5,-39.9988,425.5
2677,-46.5,-39.9988,426.125
2678,-54.0,-39.9988,425.8125
2679,-54.0,-39.9988,425.5
2680,-54.0,-39.9988,426.125
2681,-54.0,-39.9988,426.4375
2682,-54.0,-39.9988,425.8125
2683,-54.0,-32.4988,425.5
2684,-46.5,-39.9988,426.4375
2685,-54.0,-39.9988,426.75
2686,-54.0,-32.4988,425.8125
2687,-54.0,-39.9988,426.125
2688,-54.0,-24.9988,425.5
2689,-46.5,-39.9988,426.75
2690,-54.0,-39.9988,427.0625
2691,-39.0,-39.9988,426.75
2692,-46.5,-39.9988,427.0625
2693,-54.0,-39.9988,427.375
2694,-31.5,-39.9988,426.75
2695,-39.0,-39.9988,427.0625
2696,-46.5,-39.9988,427.375
2697,-54.0,-39.9988,427.6875
2698,-24.0,-39.9988,426.75
2699,-31.5,-39.9988,427.0625
2700,-39.0,-39.9988,427.375
2701,-46.5,-39.9988,427.6875
2702,-54.0,-39.9988,428.0
2703,-31.5,-39.9988,427.375
2704,-46.5,-39.9988,428.0
2705,-54.0,-39.9988,428.3125
2706,-39.0,-39.9988,427.6875
2707,-46.5,-39.9988,428.3125
2708,-54.0,-39.9988,428.625
2709,-39.0,-39.9988,428.0
2710,-46.5,-39.9988,428.625
2711,-54.0,-39.9988,428.9375
2712,-39.0,-39.9988,428.3125
2713,-31.5,-39.9988,427.6875
2714,-31.5,-39.9988,428.0
2715,-39.0,-39.9988,428.625
2716,-46.5,-39.9988,428.9375
2717,-54.0,-39.9988,429.25
2718,-31.5,-39.9988,428.3125
2719,-46.5,-39.9988,429.25
2720,-54.0,-39.9988,429.5625
2721,-39.0,-39.9988,428.9375
2722,-46.5,-39.9988,429.5625
2723,-54.0,-39.9988,429.875
2724,-39.0,-39.9988,429.25
2725,-31.5,-39.9988,428.625
2726,-31.5,-39.9988,428.9375
2727,-39.0,-39.9988,429.5625
2728,-46.5,-39.9988,429.875
2729,-54.0,-39.9988,430.1875
2730,-31.5,-39.9988,429.25
2731,-46.5,-39.9988,430.1875
2732,-54.0,-39.9988,430.5
2733,-46.5,-39.9988,430.5
2734,-39.0,-39.9988,429.875
2735,-39.0,-39.9988,430.1875
2736,-39.0,-39.9988,430.5
2737,-31.5,-39.9988,429.5625
2738,-31.5,-39.9988,429.875
2739,-31.5,-39.9988,430.1875
2740,-31.5,-39.9988,430.5
2741,-24.0,-39.9988,429.5625
2742,-24.0,-39.9988,430.1875
2743,-24.0,-39.9988,430.5
2744,-24.0,-39.9988,429.875
2745,-16.5,-39.9988,430.1875
2746,-16.5,-39.9988,430.5
2747,-16.5,-39.9988,429.875
2748,-9.0,-39.9988,430.1875
2749,-9.0,-39.9988,430.5
2750,-9.0,-39.9988,429.875
2751,-16.5,-39.9988,429.5625
2752,-9.0,-39.9988,429.5625
2753,-1.5,-39.9988,429.875
2754,-1.5,-39.9988,430.1875
2755,-1.5,-39.9988,430.5
2756,-1.5,-39.9988,429.5625
2757,6.0,-39.9988,430.1875
2758,6.0,-39.9988,430.5
2759,6.0,-39.9988,429.875
2760,13.5,-39.9988,430.1875
2761,13.5,-39.9988,430.5
2762,13.5,-39.9988,429.875
2763,6.0,-39.9988,429.5625
2764,13.5,-39.9988,429.5625
2765,21.0,-39.9988,429.875
2766,21.0,-39.9988,430.1875
2767,21.0,-39.9988,430.5
2768,21.0,-39.9988,429.5625
2769,28.5,-39.9988,430.1875
2770,28.5,-39.9988,429.875
2771,36.0,-39.9988,429.875
2772,36.0,-39.9988,429.5625
2773,28.5,-39.9988,429.5625
2774,36.0,-39.9988,429.25
2775,28.5,-39.9988,429.25
2776,36.0,-39.9988,428.9375
2777,21.0,-39.9988,429.25
2778,28.5,-39.9988,428.9375
2779,36.0,-39.9988,428.625
2780,13.5,-39.9988,429.25
2781,36.0,-39.9988,428.3125
2782,28.5,-39.9988,428.625
2783,21.0,-39.9988,428.9375
2784,36.0,-39.9988,428.0
2785,28.5,-39.9988,428.3125
2786,21.0,-39.9988,428.625
2787,13.5,-39.9988,428.9375
2788,6.0,-39.9988,429.25
2789,13.5,-39.9988,428.625
2790,-1.5,-39.9988,429.25
2791,6.0,-39.9988,428.9375
2792,-9.0,-39.9988,429.25
2793,-1.5,-39.9988,428.9375
2794,-16.5,-39.9988,429.25
2795,-9.0,-39.9988,428.9375
2796,6.0,-39.9988,428.625
2797,-24.0,-39.9988,429.25
2798,-16.5,-39.9988,428.9375
2799,-24.0,-39.9988,428.9375
2800,-9.0,-39.9988,428.625
2801,-24.0,-39.9988,428.625
2802,-16.5,-39.9988,428.625
2803,-24.0,-39.9988,428.3125
2804,-16.5,-39.9988,428.3125
2805,-24.0,-39.9988,428.0
2806,-16.5,-39.9988,428.0
2807,-9.0,-39.9988,428.3125
2808,-9.0,-39.9988,428.0
2809,-24.0,-39.9988,427.6875
2810,-16.5,-39.9988,427.6875
2811,-9.0,-39.9988,427.6875
2812,-24.0,-39.9988,427.375
2813,-16.5,-39.9988,427.375
2814,-24.0,-39.9988,427.0625
2815,-16.5,-39.9988,427.0625
2816,-16.5,-39.9988,426.75
2817,-9.0,-39.9988,427.0625
2818,-9.0,-39.9988,427.375
2819,-1.5,-39.9988,427.0625
2820,-1.5,-39.9988,427.375
2821,6.0,-39.9988,427.0625
2822,-1.5,-39.9988,427.6875
2823,6.0,-39.9988,427.375
2824,13.5,-39.9988,427.0625
2825,-1.5,-39.9988,428.0
2826,6.0,-39.9988,427.6875
2827,-1.5,-39.9988,428.3125
2828,6.0,-39.9988,428.0
2829,13.5,-39.9988,427.375
2830,13.5,-39.9988,427.6875
2831,6.0,-39.9988,428.3125
2832,-1.5,-39.9988,428.625
2833,13.5,-39.9988,428.0
2834,13.5,-39.9988,428.3125
2835,21.0,-39.9988,427.6875
2836,21.0,-39.9988,428.3125
2837,21.0,-39.9988,428.0
2838,28.5,-39.9988,428.0
2839,28.5,-39.9988,427.6875
2840,36.0,-39.9988,427.6875
2841,36.0,-39.9988,427.375
2842,28.5,-39.9988,427.375
2843,36.0,-39.9988,427.0625
2844,21.0,-39.9988,427.375
2845,28.5,-39.9988,427.0625
2846,36.0,-39.9988,426.75
2847,21.0,-39.9988,427.0625
2848,28.5,-39.9988,426.75
2849,21.0,-39.9988,426.75
2850,-46.5,80.0012,425.5
2851,-54.0,80.0012,425.5
2852,-54.0,72.5012,425.5
2853,-46.5,72.5012,425.5
2854,-39.0,80.0012,425.5
2855,-54.0,65.0012,425.5
2856,-39.0,72.5012,425.5
2857,-31.5,80.0012,425.5
2858,-46.5,65.0012,425.5
2859,-54.0,57.5012,425.5
2860,-31.5,72.5012,425.5
2861,-24.0,80.0012,425.5
2862,-39.0,65.0012,425.5
2863,-46.5,57.5012,425.5
2864,-54.0,50.0012,425.5
2865,-24.0,72.5012,425.5
2866,-16.5,80.0012,425.5
2867,-31.5,65.0012,425.5
2868,-39.0,57.5012,425.5
2869,-46.5,50.0012,425.5
2870,-54.0,42.5012,425.5
2871,-31.5,57.5012,425.5
2872,-46.5,42.5012,425.5
2873,-54.0,35.0012,425.5
2874,-39.0,50.0012,425.5
2875,-46.5,35.0012,425.5
2876,-54.0,27.5012,425.5
2877,-39.0,42.5012,425.5
2878,-46.5,27.5012,425.5
2879,-54.0,20.0012,425.5
2880,-39.0,35.0012,425.5
2881,-31.5,50.0012,425.5
2882,-46.5,20.0012,425.5
2883,-54.0,12.5012,425.5
2884,-39.0,27.5012,425.5
2885,-31.5,42.5012,425.5
2886,-31.5,35.0012,425.5
2887,-39.0,20.0012,425.5
2888,-46.5,12.5012,425.5
2889,-54.0,5.0012,425.5
2890,-31.5,27.5012,425.5
2891,-46.5,5.0012,425.5
2892,-54.0,-2.4988,425.5
2893,-39.0,12.5012,425.5
2894,-31.5,20.0012,425.5
2895,-46.5,-2.4988,425.5
2896,-54.0,-9.9988,425.5
2897,-39.0,5.0012,425.5
2898,-31.5,12.5012,425.5
2899,-46.5,-9.9988,425.5
2900,-54.0,-17.4988,425.5
2901,-39.0,-2.4988,425.5
2902,-46.5,-17.4988,425.5
2903,-54.0,-24.9988,425.5
2904,-39.0,-9.9988,425.5
2905,-31.5,5.0012,425.5
2906,-31.5,-2.4988,425.5
2907,-39.0,-17.4988,425.5
2908,-46.5,-24.9988,425.5
2909,-54.0,-32.4988,425.5
2910,-31.5,-9.9988,425.5
2911,-46.5,-32.4988,425.5
2912,-54.0,-39.9988,425.5
2913,-46.5,-39.9988,425.5
2914,-39.0,-24.9988,425.5
2915,-39.0,-32.4988,425.5
2916,-39.0,-39.9988,425.5
2917,-31.5,-17.4988,425.5
2918,-31.5,-24.9988,425.5
2919,-31.5,-32.4988,425.5
2920,-31.5,-39.9988,425.5
2921,-24.0,-17.4988,425.5
2922,-24.0,-32.4988,425.5
2923,-24.0,-39.9988,425.5
2924,-24.0,-24.9988,425.5
2925,-16.5,-32.4988,425.5
2926,-16.5,-39.9988,425.5
2927,-16.5,-24.9988,425.5
2928,-16.5,-17.4988,425.5
2929,-9.0,-32.4988,425.5
2930,-9.0,-39.9988,425.5
2931,-9.0,-24.9988,425.5
2932,-9.0,-17.4988,425.5
2933,-1.5,-32.4988,425.5
2934,-1.5,-39.9988,425.5
2935,-1.5,-24.9988,425.5
2936,-1.5,-17.4988,425.5
2937,6.0,-32.4988,425.5
2938,6.0,-24.9988,425.5
2939,6.0,-17.4988,425.5
2940,13.5,-32.4988,425.5
2941,13.5,-39.9988,425.5
2942,13.5,-24.9988,425.5
2943,13.5,-17.4988,425.5
2944,21.0,-32.4988,425.5
2945,21.0,-39.9988,425.5
2946,21.0,-24.9988,425.5
2947,21.0,-17.4988,425.5
2948,28.5,-32.4988,425.5
2949,28.5,-39.9988,425.5
2950,28.5,-24.9988,425.5
2951,28.5,-17.4988,425.5
2952,36.0,-32.4988,425.5
2953,36.0,-39.9988,425.5
2954,36.0,-24.9988,425.5
2955,36.0,-17.4988,425.5
2956,43.5,-32.4988,425.5
2957,43.5,-39.9988,425.5
2958,43.5,-24.9988,425.5
2959,43.5,-17.4988,425.5
2960,51.0,-32.4988,425.5
2961,51.0,-39.9988,425.5
2962,51.0,-24.9988,425.5
2963,51.0,-17.4988,425.5
2964,58.5,-32.4988,425.5
2965,58.5,-39.9988,425.5
2966,58.5,-24.9988,425.5
2967,66.0,-39.9988,425.5
2968,66.0,-32.4988,425.5
2969,66.0,-24.9988,425.5
2970,66.0,-17.4988,425.5
2971,58.5,-17.4988,425.5
2972,66.0,-9.9988,425.5
2973,58.5,-9.9988,425.5
2974,66.0,-2.4988,425.5
2975,51.0,-9.9988,425.5
2976,58.5,-2.4988,425.5
2977,66.0,5.0012,425.5
2978,43.5,-9.9988,425.5
2979,51.0,-2.4988,425.5
2980,58.5,5.0012,425.5
2981,66.0,12.5012,425.5
2982,36.0,-9.9988,425.5
2983,43.5,-2.4988,425.5
2984,51.0,5.0012,425.5
2985,58.5,12.5012,425.5
2986,66.0,20.0012,425.5
2987,43.5,5.0012,425.5
2988,58.5,20.0012,425.5
2989,66.0,27.5012,425.5
2990,51.0,12.5012,425.5
2991,58.5,27.5012,425.5
2992,66.0,35.0012,425.5
2993,51.0,20.0012,425.5
2994,58.5,35.0012,425.5
2995,66.0,42.5012,425.5
2996,51.0,27.5012,425.5
2997,43.5,12.5012,425.5
2998,43.5,20.0012,425.5
2999,51.0,35.0012,425.5
3000,58.5,42.5012,425.5
3001,66.0,50.0012,425.5
3002,43.5,27.5012,425.5
3003,58.5,50.0012,425.5
3004,66.0,57.5012,425.5
3005,51.0,42.5012,425.5
3006,58.5,57.5012,425.5
3007,66.0,65.0012,425.5
3008,51.0,50.0012,425.5
3009,43.5,35.0012,425.5
3010,43.5,42.5012,425.5
3011,51.0,57.5012,425.5
3012,58.5,65.0012,425.5
3013,66.0,72.5012,425.5
3014,43.5,50.0012,425.5
3015,58.5,72.5012,425.5
3016,66.0,80.0012,425.5
3017,58.5,80.0012,425.5
3018,51.0,65.0012,425.5
3019,51.0,72.5012,425.5
3020,51.0,80.0012,425.5
3021,43.5,57.5012,425.5
3022,43.5,65.0012,425.5
3023,43.5,72.5012,425.5
3024,43.5,80.0012,425.5
3025,36.0,57.5012,425.5
3026,36.0,72.5012,425.5
3027,36.0,80.0012,425.5
3028,36.0,65.0012,425.5
3029,28.5,72.5012,425.5
3030,28.5,80.0012,425.5
3031,28.5,65.0012,425.5
3032,21.0,72.5012,425.5
3033,21.0,80.0012,425.5
3034,21.0,65.0012,425.5
3035,28.5,57.5012,425.5
3036,21.0,57.5012,425.5
3037,13.5,65.0012,425.5
3038,13.5,72.5012,425.5
3039,13.5,80.0012,425.5
3040,13.5,57.5012,425.5
3041,6.0,72.5012,425.5
3042,6.0,80.0012,425.5
3043,6.0,65.0012,425.5
3044,-1.5,72.5012,425.5
3045,-1.5,80.0012,425.5
3046,-1.5,65.0012,425.5
3047,6.0,57.5012,425.5
3048,-1.5,57.5012,425.5
3049,-9.0,65.0012,425.5
3050,-9.0,72.5012,425.5
3051,-9.0,80.0012,425.5
3052,-9.0,57.5012,425.5
3053,-16.5,72.5012,425.5
3054,-16.5,65.0012,425.5
3055,-24.0,65.0012,425.5
3056,-24.0,57.5012,425.5
3057,-16.5,57.5012,425.5
3058,-24.0,50.0012,425.5
3059,-16.5,50.0012,425.5
3060,-24.0,42.5012,425.5
3061,-9.0,50.0012,425.5
3062,-16.5,42.5012,425.5
3063,-24.0,35.0012,425.5
3064,-1.5,50.0012,425.5
3065,-24.0,27.5012,425.5
3066,-16.5,35.0012,425.5
3067,-9.0,42.5012,425.5
3068,-24.0,20.0012,425.5
3069,-16.5,27.5012,425.5
3070,-9.0,35.0012,425.5
3071,-1.5,42.5012,425.5
3072,6.0,50.0012,425.5
3073,-1.5,35.0012,425.5
3074,13.5,50.0012,425.5
3075,6.0,42.5012,425.5
3076,21.0,50.0012,425.5
3077,13.5,42.5012,425.5
3078,28.5,50.0012,425.5
3079,21.0,42.5012,425.5
