targetView,camSet,coverage
7,"(0, 5)",0.0
7,"(0, 6)",0.17802083333333332
7,"(0, 7)",1.0
7,"(0, 8)",0.07783962673611111
7,"(0, 9)",0.0
7,"(0, 10)",0.013101128472222221
7,"(0, 11)",0.5681456163194445
7,"(1, 2)",0.015923394097222224
7,"(1, 3)",0.03184678819444445
7,"(1, 4)",0.21033854166666666
7,"(1, 5)",0.015923394097222224
7,"(1, 6)",0.19394422743055556
7,"(1, 7)",1.0
7,"(1, 8)",0.09376302083333334
7,"(1, 9)",0.015923394097222224
7,"(1, 10)",0.029024522569444444
7,"(1, 11)",0.5840690104166667
7,"(2, 3)",0.015923394097222224
7,"(2, 4)",0.21033854166666666
7,"(2, 5)",0.0
7,"(2, 6)",0.17802083333333332
7,"(2, 7)",1.0
7,"(2, 8)",0.07783962673611111
7,"(2, 9)",0.0
7,"(2, 10)",0.013101128472222221
7,"(2, 11)",0.5681456163194445
7,"(3, 4)",0.2262619357638889
7,"(3, 5)",0.015923394097222224
7,"(3, 6)",0.17802083333333332
7,"(3, 7)",1.0
7,"(3, 8)",0.09376302083333334
7,"(3, 9)",0.015923394097222224
7,"(3, 10)",0.029024522569444444
7,"(3, 11)",0.5840690104166667
7,"(4, 5)",0.21033854166666666
7,"(4, 6)",0.388359375
7,"(4, 7)",1.0
7,"(4, 8)",0.28817816840277777
7,"(4, 9)",0.21033854166666666
7,"(4, 10)",0.21189236111111112
7,"(4, 11)",0.7166916232638889
7,"(5, 6)",0.17802083333333332
7,"(5, 7)",1.0
7,"(5, 8)",0.07783962673611111
7,"(5, 9)",0.0
7,"(5, 10)",0.013101128472222221
7,"(5, 11)",0.5681456163194445
7,"(6, 7)",1.0
7,"(6, 8)",0.24251085069444445
7,"(6, 9)",0.17802083333333332
7,"(6, 10)",0.19112196180555555
7,"(6, 11)",0.7166916232638889
7,"(7, 8)",1.0
7,"(7, 9)",1.0
7,"(7, 10)",1.0
7,"(7, 11)",1.0
7,"(8, 9)",0.07783962673611111
7,"(8, 10)",0.09094075520833333
7,"(8, 11)",0.5681456163194445
7,"(9, 10)",0.013101128472222221
7,"(9, 11)",0.5681456163194445
7,"(10, 11)",0.5681456163194445
7,"(0, 1, 2)",0.015923394097222224
7,"(0, 1, 3)",0.03184678819444445
7,"(0, 1, 4)",0.21033854166666666
7,"(0, 1, 5)",0.015923394097222224
7,"(0, 1, 6)",0.19394422743055556
7,"(0, 1, 7)",1.0
7,"(0, 1, 8)",0.09376302083333334
7,"(0, 1, 9)",0.015923394097222224
7,"(0, 1, 10)",0.029024522569444444
7,"(0, 1, 11)",0.5840690104166667
7,"(0, 2, 3)",0.015923394097222224
7,"(0, 2, 4)",0.21033854166666666
7,"(0, 2, 5)",0.0
7,"(0, 2, 6)",0.17802083333333332
7,"(0, 2, 7)",1.0
7,"(0, 2, 8)",0.07783962673611111
7,"(0, 2, 9)",0.0
7,"(0, 2, 10)",0.013101128472222221
7,"(0, 2, 11)",0.5681456163194445
7,"(0, 3, 4)",0.2262619357638889
7,"(0, 3, 5)",0.015923394097222224
7,"(0, 3, 6)",0.17802083333333332
7,"(0, 3, 7)",1.0
7,"(0, 3, 8)",0.09376302083333334
7,"(0, 3, 9)",0.015923394097222224
7,"(0, 3, 10)",0.029024522569444444
7,"(0, 3, 11)",0.5840690104166667
7,"(0, 4, 5)",0.21033854166666666
7,"(0, 4, 6)",0.388359375
7,"(0, 4, 7)",1.0
7,"(0, 4, 8)",0.28817816840277777
7,"(0, 4, 9)",0.21033854166666666
7,"(0, 4, 10)",0.21189236111111112
7,"(0, 4, 11)",0.7166916232638889
7,"(0, 5, 6)",0.17802083333333332
7,"(0, 5, 7)",1.0
7,"(0, 5, 8)",0.07783962673611111
7,"(0, 5, 9)",0.0
7,"(0, 5, 10)",0.013101128472222221
7,"(0, 5, 11)",0.5681456163194445
7,"(0, 6, 7)",1.0
7,"(0, 6, 8)",0.24251085069444445
7,"(0, 6, 9)",0.17802083333333332
7,"(0, 6, 10)",0.19112196180555555
7,"(0, 6, 11)",0.7166916232638889
7,"(0, 7, 8)",1.0
7,"(0, 7, 9)",1.0
7,"(0, 7, 10)",1.0
7,"(0, 7, 11)",1.0
7,"(0, 8, 9)",0.07783962673611111
7,"(0, 8, 10)",0.09094075520833333
7,"(0, 8, 11)",0.5681456163194445
7,"(0, 9, 10)",0.013101128472222221
7,"(0, 9, 11)",0.5681456163194445
7,"(0, 10, 11)",0.5681456163194445
7,"(1, 2, 3)",0.03184678819444445
7,"(1, 2, 4)",0.21033854166666666
7,"(1, 2, 5)",0.015923394097222224
7,"(1, 2, 6)",0.19394422743055556
7,"(1, 2, 7)",1.0
7,"(1, 2, 8)",0.09376302083333334
7,"(1, 2, 9)",0.015923394097222224
7,"(1, 2, 10)",0.029024522569444444
7,"(1, 2, 11)",0.5840690104166667
7,"(1, 3, 4)",0.2262619357638889
7,"(1, 3, 5)",0.03184678819444445
7,"(1, 3, 6)",0.19394422743055556
7,"(1, 3, 7)",1.0
7,"(1, 3, 8)",0.10968641493055556
7,"(1, 3, 9)",0.03184678819444445
7,"(1, 3, 10)",0.044947916666666664
7,"(1, 3, 11)",0.5999924045138889
7,"(1, 4, 5)",0.21033854166666666
7,"(1, 4, 6)",0.388359375
7,"(1, 4, 7)",1.0
7,"(1, 4, 8)",0.28817816840277777
7,"(1, 4, 9)",0.21033854166666666
7,"(1, 4, 10)",0.21189236111111112
7,"(1, 4, 11)",0.7166916232638889
7,"(1, 5, 6)",0.19394422743055556
7,"(1, 5, 7)",1.0
7,"(1, 5, 8)",0.09376302083333334
7,"(1, 5, 9)",0.015923394097222224
7,"(1, 5, 10)",0.029024522569444444
7,"(1, 5, 11)",0.5840690104166667
7,"(1, 6, 7)",1.0
7,"(1, 6, 8)",0.25843424479166666
7,"(1, 6, 9)",0.19394422743055556
7,"(1, 6, 10)",0.20704535590277778
7,"(1, 6, 11)",0.7326150173611111
7,"(1, 7, 8)",1.0
7,"(1, 7, 9)",1.0
7,"(1, 7, 10)",1.0
7,"(1, 7, 11)",1.0
7,"(1, 8, 9)",0.09376302083333334
7,"(1, 8, 10)",0.10686414930555556
7,"(1, 8, 11)",0.5840690104166667
7,"(1, 9, 10)",0.029024522569444444
7,"(1, 9, 11)",0.5840690104166667
7,"(1, 10, 11)",0.5840690104166667
7,"(2, 3, 4)",0.2262619357638889
7,"(2, 3, 5)",0.015923394097222224
7,"(2, 3, 6)",0.17802083333333332
7,"(2, 3, 7)",1.0
7,"(2, 3, 8)",0.09376302083333334
7,"(2, 3, 9)",0.015923394097222224
7,"(2, 3, 10)",0.029024522569444444
7,"(2, 3, 11)",0.5840690104166667
7,"(2, 4, 5)",0.21033854166666666
7,"(2, 4, 6)",0.388359375
7,"(2, 4, 7)",1.0
7,"(2, 4, 8)",0.28817816840277777
7,"(2, 4, 9)",0.21033854166666666
7,"(2, 4, 10)",0.21189236111111112
7,"(2, 4, 11)",0.7166916232638889
7,"(2, 5, 6)",0.17802083333333332
7,"(2, 5, 7)",1.0
7,"(2, 5, 8)",0.07783962673611111
7,"(2, 5, 9)",0.0
7,"(2, 5, 10)",0.013101128472222221
7,"(2, 5, 11)",0.5681456163194445
7,"(2, 6, 7)",1.0
7,"(2, 6, 8)",0.24251085069444445
7,"(2, 6, 9)",0.17802083333333332
7,"(2, 6, 10)",0.19112196180555555
7,"(2, 6, 11)",0.7166916232638889
7,"(2, 7, 8)",1.0
7,"(2, 7, 9)",1.0
7,"(2, 7, 10)",1.0
7,"(2, 7, 11)",1.0
7,"(2, 8, 9)",0.07783962673611111
7,"(2, 8, 10)",0.09094075520833333
7,"(2, 8, 11)",0.5681456163194445
7,"(2, 9, 10)",0.013101128472222221
7,"(2, 9, 11)",0.5681456163194445
7,"(2, 10, 11)",0.5681456163194445
7,"(3, 4, 5)",0.2262619357638889
7,"(3, 4, 6)",0.388359375
7,"(3, 4, 7)",1.0
7,"(3, 4, 8)",0.3041015625
7,"(3, 4, 9)",0.2262619357638889
7,"(3, 4, 10)",0.22781575520833333
7,"(3, 4, 11)",0.7326150173611111
7,"(3, 5, 6)",0.17802083333333332
7,"(3, 5, 7)",1.0
7,"(3, 5, 8)",0.09376302083333334
7,"(3, 5, 9)",0.015923394097222224
7,"(3, 5, 10)",0.029024522569444444
7,"(3, 5, 11)",0.5840690104166667
7,"(3, 6, 7)",1.0
7,"(3, 6, 8)",0.24251085069444445
7,"(3, 6, 9)",0.17802083333333332
7,"(3, 6, 10)",0.19112196180555555
7,"(3, 6, 11)",0.7166916232638889
7,"(3, 7, 8)",1.0
7,"(3, 7, 9)",1.0
7,"(3, 7, 10)",1.0
7,"(3, 7, 11)",1.0
7,"(3, 8, 9)",0.09376302083333334
7,"(3, 8, 10)",0.10686414930555556
7,"(3, 8, 11)",0.5840690104166667
7,"(3, 9, 10)",0.029024522569444444
7,"(3, 9, 11)",0.5840690104166667
7,"(3, 10, 11)",0.5840690104166667
7,"(4, 5, 6)",0.388359375
7,"(4, 5, 7)",1.0
7,"(4, 5, 8)",0.28817816840277777
7,"(4, 5, 9)",0.21033854166666666
7,"(4, 5, 10)",0.21189236111111112
7,"(4, 5, 11)",0.7166916232638889
7,"(4, 6, 7)",1.0
7,"(4, 6, 8)",0.4528493923611111
7,"(4, 6, 9)",0.388359375
7,"(4, 6, 10)",0.38991319444444444
7,"(4, 6, 11)",0.8652376302083333
7,"(4, 7, 8)",1.0
7,"(4, 7, 9)",1.0
7,"(4, 7, 10)",1.0
7,"(4, 7, 11)",1.0
7,"(4, 8, 9)",0.28817816840277777
7,"(4, 8, 10)",0.2897319878472222
7,"(4, 8, 11)",0.7166916232638889
7,"(4, 9, 10)",0.21189236111111112
7,"(4, 9, 11)",0.7166916232638889
7,"(4, 10, 11)",0.7166916232638889
7,"(5, 6, 7)",1.0
7,"(5, 6, 8)",0.24251085069444445
7,"(5, 6, 9)",0.17802083333333332
7,"(5, 6, 10)",0.19112196180555555
7,"(5, 6, 11)",0.7166916232638889
7,"(5, 7, 8)",1.0
7,"(5, 7, 9)",1.0
7,"(5, 7, 10)",1.0
7,"(5, 7, 11)",1.0
7,"(5, 8, 9)",0.07783962673611111
7,"(5, 8, 10)",0.09094075520833333
7,"(5, 8, 11)",0.5681456163194445
7,"(5, 9, 10)",0.013101128472222221
7,"(5, 9, 11)",0.5681456163194445
7,"(5, 10, 11)",0.5681456163194445
7,"(6, 7, 8)",1.0
7,"(6, 7, 9)",1.0
7,"(6, 7, 10)",1.0
7,"(6, 7, 11)",1.0
7,"(6, 8, 9)",0.24251085069444445
7,"(6, 8, 10)",0.25561197916666667
7,"(6, 8, 11)",0.7166916232638889
7,"(6, 9, 10)",0.19112196180555555
7,"(6, 9, 11)",0.7166916232638889
7,"(6, 10, 11)",0.7166916232638889
7,"(7, 8, 9)",1.0
7,"(7, 8, 10)",1.0
7,"(7, 8, 11)",1.0
7,"(7, 9, 10)",1.0
7,"(7, 9, 11)",1.0
7,"(7, 10, 11)",1.0
7,"(8, 9, 10)",0.09094075520833333
7,"(8, 9, 11)",0.5681456163194445
7,"(8, 10, 11)",0.5681456163194445
7,"(9, 10, 11)",0.5681456163194445
8,"(0,)",0.5649131944444444
8,"(1,)",0.04589192708333333
8,"(2,)",0.0013194444444444445
8,"(3,)",0.028736979166666666
8,"(4,)",0.05820963541666667
8,"(5,)",0.12256510416666666
8,"(6,)",0.04128255208333333
8,"(7,)",0.07783962673611111
8,"(8,)",1.0
8,"(9,)",0.234423828125
8,"(10,)",0.0013194444444444445
8,"(11,)",0.22636935763888888
8,"(0, 1)",0.5656108940972222
8,"(0, 2)",0.5649131944444444
8,"(0, 3)",0.5652810329861111
8,"(0, 4)",0.5790614149305555
8,"(0, 5)",0.6445030381944444
8,"(0, 6)",0.578955078125
8,"(0, 7)",0.6427528211805555
8,"(0, 8)",1.0
8,"(0, 9)",0.7548893229166667
8,"(0, 10)",0.5649131944444444
8,"(0, 11)",0.7753591579861111
8,"(1, 2)",0.046891276041666666
8,"(1, 3)",0.06881293402777777
8,"(1, 4)",0.05957682291666667
8,"(1, 5)",0.15253689236111112
8,"(1, 6)",0.08135850694444445
8,"(1, 7)",0.12373155381944445
8,"(1, 8)",1.0
8,"(1, 9)",0.26439561631944447
8,"(1, 10)",0.046891276041666666
8,"(1, 11)",0.2722612847222222
8,"(2, 3)",0.02908203125
8,"(2, 4)",0.059208984375
8,"(2, 5)",0.12341037326388889
8,"(2, 6)",0.041627604166666665
8,"(2, 7)",0.07915907118055555
8,"(2, 8)",1.0
8,"(2, 9)",0.23526909722222222
8,"(2, 10)",0.0013194444444444445
8,"(2, 11)",0.22768880208333334
8,"(3, 4)",0.08112955729166667
8,"(3, 5)",0.14094618055555555
8,"(3, 6)",0.04241319444444445
8,"(3, 7)",0.10657660590277777
8,"(3, 8)",1.0
8,"(3, 9)",0.2528049045138889
8,"(3, 10)",0.02908203125
8,"(3, 11)",0.25510633680555556
8,"(4, 5)",0.15157335069444444
8,"(4, 6)",0.09367513020833333
8,"(4, 7)",0.13604926215277777
8,"(4, 8)",1.0
8,"(4, 9)",0.2634320746527778
8,"(4, 10)",0.059208984375
8,"(4, 11)",0.28457899305555556
8,"(5, 6)",0.15349175347222221
8,"(5, 7)",0.20040473090277777
8,"(5, 8)",1.0
8,"(5, 9)",0.23443684895833333
8,"(5, 10)",0.12341037326388889
8,"(5, 11)",0.34893446180555554
8,"(6, 7)",0.10577256944444445
8,"(6, 8)",1.0
8,"(6, 9)",0.26535047743055556
8,"(6, 10)",0.041627604166666665
8,"(6, 11)",0.25430230034722223
8,"(7, 8)",1.0
8,"(7, 9)",0.3122634548611111
8,"(7, 10)",0.07915907118055555
8,"(7, 11)",0.22636935763888888
8,"(8, 9)",1.0
8,"(8, 10)",1.0
8,"(8, 11)",1.0
8,"(9, 10)",0.23526909722222222
8,"(9, 11)",0.4607931857638889
8,"(10, 11)",0.22768880208333334
8,"(0, 1, 2)",0.5656108940972222
8,"(0, 1, 3)",0.5659787326388889
8,"(0, 1, 4)",0.5792849392361111
8,"(0, 1, 5)",0.644931640625
8,"(0, 1, 6)",0.5796527777777778
8,"(0, 1, 7)",0.6434505208333333
8,"(0, 1, 8)",1.0
8,"(0, 1, 9)",0.7553179253472222
8,"(0, 1, 10)",0.5656108940972222
8,"(0, 1, 11)",0.7760568576388889
8,"(0, 2, 3)",0.5652810329861111
8,"(0, 2, 4)",0.5790614149305555
8,"(0, 2, 5)",0.6445030381944444
8,"(0, 2, 6)",0.578955078125
8,"(0, 2, 7)",0.6427528211805555
8,"(0, 2, 8)",1.0
8,"(0, 2, 9)",0.7548893229166667
8,"(0, 2, 10)",0.5649131944444444
8,"(0, 2, 11)",0.7753591579861111
8,"(0, 3, 4)",0.5794292534722222
8,"(0, 3, 5)",0.6446473524305556
8,"(0, 3, 6)",0.578955078125
8,"(0, 3, 7)",0.6431206597222222
8,"(0, 3, 8)",1.0
8,"(0, 3, 9)",0.7550336371527778
8,"(0, 3, 10)",0.5652810329861111
8,"(0, 3, 11)",0.7757269965277778
8,"(0, 4, 5)",0.6450944010416667
8,"(0, 4, 6)",0.5931032986111111
8,"(0, 4, 7)",0.6569010416666666
8,"(0, 4, 8)",1.0
8,"(0, 4, 9)",0.7554806857638889
8,"(0, 4, 10)",0.5790614149305555
8,"(0, 4, 11)",0.7895073784722222
8,"(0, 5, 6)",0.6583213975694444
8,"(0, 5, 7)",0.7223426649305555
8,"(0, 5, 8)",1.0
8,"(0, 5, 9)",0.7548893229166667
8,"(0, 5, 10)",0.6445030381944444
8,"(0, 5, 11)",0.8549490017361111
8,"(0, 6, 7)",0.6434450954861111
8,"(0, 6, 8)",1.0
8,"(0, 6, 9)",0.7687076822916666
8,"(0, 6, 10)",0.578955078125
8,"(0, 6, 11)",0.7760514322916666
8,"(0, 7, 8)",1.0
8,"(0, 7, 9)",0.8327289496527778
8,"(0, 7, 10)",0.6427528211805555
8,"(0, 7, 11)",0.7753591579861111
8,"(0, 8, 9)",1.0
8,"(0, 8, 10)",1.0
8,"(0, 8, 11)",1.0
8,"(0, 9, 10)",0.7548893229166667
8,"(0, 9, 11)",0.9653352864583333
8,"(0, 10, 11)",0.7753591579861111
8,"(1, 2, 3)",0.06884331597222222
8,"(1, 2, 4)",0.060576171875
8,"(1, 2, 5)",0.15313802083333333
8,"(1, 2, 6)",0.08138888888888889
8,"(1, 2, 7)",0.12473090277777778
8,"(1, 2, 8)",1.0
8,"(1, 2, 9)",0.2649967447916667
8,"(1, 2, 10)",0.046891276041666666
8,"(1, 2, 11)",0.27326063368055553
8,"(1, 3, 4)",0.08249674479166667
8,"(1, 3, 5)",0.16962890625
8,"(1, 3, 6)",0.08248914930555555
8,"(1, 3, 7)",0.14665256076388888
8,"(1, 3, 8)",1.0
8,"(1, 3, 9)",0.28148763020833334
8,"(1, 3, 10)",0.06884331597222222
8,"(1, 3, 11)",0.29518229166666665
8,"(1, 4, 5)",0.15287109375
8,"(1, 4, 6)",0.09504231770833334
8,"(1, 4, 7)",0.13741644965277777
8,"(1, 4, 8)",1.0
8,"(1, 4, 9)",0.2647298177083333
8,"(1, 4, 10)",0.060576171875
8,"(1, 4, 11)",0.28594618055555554
8,"(1, 5, 6)",0.18217447916666665
8,"(1, 5, 7)",0.23037651909722223
8,"(1, 5, 8)",1.0
8,"(1, 5, 9)",0.2644086371527778
8,"(1, 5, 10)",0.15313802083333333
8,"(1, 5, 11)",0.37890625
8,"(1, 6, 7)",0.14584852430555556
8,"(1, 6, 8)",1.0
8,"(1, 6, 9)",0.294033203125
8,"(1, 6, 10)",0.08138888888888889
8,"(1, 6, 11)",0.29437825520833333
8,"(1, 7, 8)",1.0
8,"(1, 7, 9)",0.3422352430555556
8,"(1, 7, 10)",0.12473090277777778
8,"(1, 7, 11)",0.2722612847222222
8,"(1, 8, 9)",1.0
8,"(1, 8, 10)",1.0
8,"(1, 8, 11)",1.0
8,"(1, 9, 10)",0.2649967447916667
8,"(1, 9, 11)",0.49076497395833335
8,"(1, 10, 11)",0.27326063368055553
8,"(2, 3, 4)",0.08115993923611112
8,"(2, 3, 5)",0.14121744791666666
8,"(2, 3, 6)",0.04275824652777778
8,"(2, 3, 7)",0.10692165798611111
8,"(2, 3, 8)",1.0
8,"(2, 3, 9)",0.253076171875
8,"(2, 3, 10)",0.02908203125
8,"(2, 3, 11)",0.2554513888888889
8,"(2, 4, 5)",0.15217447916666665
8,"(2, 4, 6)",0.09370551215277778
8,"(2, 4, 7)",0.1370486111111111
8,"(2, 4, 8)",1.0
8,"(2, 4, 9)",0.264033203125
8,"(2, 4, 10)",0.059208984375
8,"(2, 4, 11)",0.2855783420138889
8,"(2, 5, 6)",0.15376302083333335
8,"(2, 5, 7)",0.20125
8,"(2, 5, 8)",1.0
8,"(2, 5, 9)",0.23528211805555554
8,"(2, 5, 10)",0.12341037326388889
8,"(2, 5, 11)",0.34977973090277775
8,"(2, 6, 7)",0.10611762152777778
8,"(2, 6, 8)",1.0
8,"(2, 6, 9)",0.26562174479166667
8,"(2, 6, 10)",0.041627604166666665
8,"(2, 6, 11)",0.25464735243055553
8,"(2, 7, 8)",1.0
8,"(2, 7, 9)",0.31310872395833333
8,"(2, 7, 10)",0.07915907118055555
8,"(2, 7, 11)",0.22768880208333334
8,"(2, 8, 9)",1.0
8,"(2, 8, 10)",1.0
8,"(2, 8, 11)",1.0
8,"(2, 9, 10)",0.23526909722222222
8,"(2, 9, 11)",0.4616384548611111
8,"(2, 10, 11)",0.22768880208333334
8,"(3, 4, 5)",0.16866536458333334
8,"(3, 4, 6)",0.09480577256944445
8,"(3, 4, 7)",0.15896918402777777
8,"(3, 4, 8)",1.0
8,"(3, 4, 9)",0.28052408854166666
8,"(3, 4, 10)",0.08115993923611112
8,"(3, 4, 11)",0.30749891493055553
8,"(3, 5, 6)",0.15462239583333334
8,"(3, 5, 7)",0.21878580729166666
8,"(3, 5, 8)",1.0
8,"(3, 5, 9)",0.25281792534722225
8,"(3, 5, 10)",0.14121744791666666
8,"(3, 5, 11)",0.36731553819444446
8,"(3, 6, 7)",0.10690321180555555
8,"(3, 6, 8)",1.0
8,"(3, 6, 9)",0.26648111979166667
8,"(3, 6, 10)",0.04275824652777778
8,"(3, 6, 11)",0.25543294270833333
8,"(3, 7, 8)",1.0
8,"(3, 7, 9)",0.33064453125
8,"(3, 7, 10)",0.10692165798611111
8,"(3, 7, 11)",0.25510633680555556
8,"(3, 8, 9)",1.0
8,"(3, 8, 10)",1.0
8,"(3, 8, 11)",1.0
8,"(3, 9, 10)",0.253076171875
8,"(3, 9, 11)",0.47917426215277775
8,"(3, 10, 11)",0.2554513888888889
8,"(4, 5, 6)",0.1812109375
8,"(4, 5, 7)",0.22941297743055555
8,"(4, 5, 8)",1.0
8,"(4, 5, 9)",0.2634450954861111
8,"(4, 5, 10)",0.15217447916666665
8,"(4, 5, 11)",0.3779427083333333
8,"(4, 6, 7)",0.15816514756944444
8,"(4, 6, 8)",1.0
8,"(4, 6, 9)",0.29306966145833335
8,"(4, 6, 10)",0.09370551215277778
8,"(4, 6, 11)",0.3066948784722222
8,"(4, 7, 8)",1.0
8,"(4, 7, 9)",0.3412717013888889
8,"(4, 7, 10)",0.1370486111111111
8,"(4, 7, 11)",0.28457899305555556
8,"(4, 8, 9)",1.0
8,"(4, 8, 10)",1.0
8,"(4, 8, 11)",1.0
8,"(4, 9, 10)",0.264033203125
8,"(4, 9, 11)",0.48980143229166667
8,"(4, 10, 11)",0.2855783420138889
8,"(5, 6, 7)",0.21798177083333334
8,"(5, 6, 8)",1.0
8,"(5, 6, 9)",0.2653634982638889
8,"(5, 6, 10)",0.15376302083333335
8,"(5, 6, 11)",0.36651150173611113
8,"(5, 7, 8)",1.0
8,"(5, 7, 9)",0.31227647569444444
8,"(5, 7, 10)",0.20125
8,"(5, 7, 11)",0.34893446180555554
8,"(5, 8, 9)",1.0
8,"(5, 8, 10)",1.0
8,"(5, 8, 11)",1.0
8,"(5, 9, 10)",0.23528211805555554
8,"(5, 9, 11)",0.4608062065972222
8,"(5, 10, 11)",0.34977973090277775
8,"(6, 7, 8)",1.0
8,"(6, 7, 9)",0.32984049479166666
8,"(6, 7, 10)",0.10611762152777778
8,"(6, 7, 11)",0.25430230034722223
8,"(6, 8, 9)",1.0
8,"(6, 8, 10)",1.0
8,"(6, 8, 11)",1.0
8,"(6, 9, 10)",0.26562174479166667
8,"(6, 9, 11)",0.47837022569444443
8,"(6, 10, 11)",0.25464735243055553
8,"(7, 8, 9)",1.0
8,"(7, 8, 10)",1.0
8,"(7, 8, 11)",1.0
8,"(7, 9, 10)",0.31310872395833333
8,"(7, 9, 11)",0.4607931857638889
8,"(7, 10, 11)",0.22768880208333334
8,"(8, 9, 10)",1.0
8,"(8, 9, 11)",1.0
8,"(8, 10, 11)",1.0
8,"(9, 10, 11)",0.4616384548611111
9,"(0,)",0.044448784722222225
9,"(1,)",0.03494357638888889
9,"(2,)",0.039887152777777775
9,"(3,)",0.01890190972222222
9,"(4,)",0.1045486111111111
9,"(5,)",0.5680859375
9,"(6,)",0.09768229166666667
9,"(7,)",0.0
9,"(8,)",0.234423828125
9,"(9,)",1.0
9,"(10,)",0.2512022569444444
9,"(11,)",0.0
9,"(0, 1)",0.063740234375
9,"(0, 2)",0.08386176215277778
9,"(0, 3)",0.05321831597222222
9,"(0, 4)",0.13335177951388888
9,"(0, 5)",0.5695713975694444
9,"(0, 6)",0.13199869791666666
9,"(0, 7)",0.044448784722222225
9,"(0, 8)",0.23442491319444445
9,"(0, 9)",1.0
9,"(0, 10)",0.29517686631944445
9,"(0, 11)",0.044448784722222225
9,"(1, 2)",0.06510850694444445
9,"(1, 3)",0.04844509548611111
9,"(1, 4)",0.10461805555555556
9,"(1, 5)",0.5680891927083334
9,"(1, 6)",0.12722547743055557
9,"(1, 7)",0.03494357638888889
9,"(1, 8)",0.253447265625
9,"(1, 9)",1.0
9,"(1, 10)",0.27642361111111113
9,"(1, 11)",0.03494357638888889
9,"(2, 3)",0.05308159722222222
9,"(2, 4)",0.13471354166666666
9,"(2, 5)",0.5840093315972222
9,"(2, 6)",0.13186197916666667
9,"(2, 7)",0.039887152777777775
9,"(2, 8)",0.27383680555555556
9,"(2, 9)",1.0
9,"(2, 10)",0.2512022569444444
9,"(2, 11)",0.039887152777777775
9,"(3, 4)",0.118046875
9,"(3, 5)",0.5680881076388888
9,"(3, 6)",0.09768771701388888
9,"(3, 7)",0.01890190972222222
9,"(3, 8)",0.24296983506944445
9,"(3, 9)",1.0
9,"(3, 10)",0.2643967013888889
9,"(3, 11)",0.01890190972222222
9,"(4, 5)",0.5680891927083334
9,"(4, 6)",0.19682725694444445
9,"(4, 7)",0.1045486111111111
9,"(4, 8)",0.30977105034722224
9,"(4, 9)",1.0
9,"(4, 10)",0.3460286458333333
9,"(4, 11)",0.1045486111111111
9,"(5, 6)",0.5680881076388888
9,"(5, 7)",0.5680859375
9,"(5, 8)",0.6799576822916666
9,"(5, 9)",1.0
9,"(5, 10)",0.7166134982638889
9,"(5, 11)",0.5680859375
9,"(6, 7)",0.09768229166666667
9,"(6, 8)",0.3217502170138889
9,"(6, 9)",1.0
9,"(6, 10)",0.32982747395833334
9,"(6, 11)",0.09768229166666667
9,"(7, 8)",0.234423828125
9,"(7, 9)",1.0
9,"(7, 10)",0.2512022569444444
9,"(7, 11)",0.0
9,"(8, 9)",1.0
9,"(8, 10)",0.4851519097222222
9,"(8, 11)",0.234423828125
9,"(9, 10)",1.0
9,"(9, 11)",1.0
9,"(10, 11)",0.2512022569444444
9,"(0, 1, 2)",0.09350694444444445
9,"(0, 1, 3)",0.07163628472222222
9,"(0, 1, 4)",0.1334136284722222
9,"(0, 1, 5)",0.5695746527777777
9,"(0, 1, 6)",0.15041666666666667
9,"(0, 1, 7)",0.063740234375
9,"(0, 1, 8)",0.253447265625
9,"(0, 1, 9)",1.0
9,"(0, 1, 10)",0.3048220486111111
9,"(0, 1, 11)",0.063740234375
9,"(0, 2, 3)",0.08732421875
9,"(0, 2, 4)",0.16311848958333333
9,"(0, 2, 5)",0.5854947916666666
9,"(0, 2, 6)",0.16610460069444444
9,"(0, 2, 7)",0.08386176215277778
9,"(0, 2, 8)",0.273837890625
9,"(0, 2, 9)",1.0
9,"(0, 2, 10)",0.29517686631944445
9,"(0, 2, 11)",0.08386176215277778
9,"(0, 3, 4)",0.14124565972222222
9,"(0, 3, 5)",0.5695735677083333
9,"(0, 3, 6)",0.13200412326388888
9,"(0, 3, 7)",0.05321831597222222
9,"(0, 3, 8)",0.24297092013888888
9,"(0, 3, 9)",1.0
9,"(0, 3, 10)",0.29863932291666667
9,"(0, 3, 11)",0.05321831597222222
9,"(0, 4, 5)",0.5695746527777777
9,"(0, 4, 6)",0.22002604166666667
9,"(0, 4, 7)",0.13335177951388888
9,"(0, 4, 8)",0.30977105034722224
9,"(0, 4, 9)",1.0
9,"(0, 4, 10)",0.37443359375
9,"(0, 4, 11)",0.13335177951388888
9,"(0, 5, 6)",0.5695735677083333
9,"(0, 5, 7)",0.5695713975694444
9,"(0, 5, 8)",0.6799576822916666
9,"(0, 5, 9)",1.0
9,"(0, 5, 10)",0.7180989583333334
9,"(0, 5, 11)",0.5695713975694444
9,"(0, 6, 7)",0.13199869791666666
9,"(0, 6, 8)",0.32175130208333336
9,"(0, 6, 9)",1.0
9,"(0, 6, 10)",0.36407009548611113
9,"(0, 6, 11)",0.13199869791666666
9,"(0, 7, 8)",0.23442491319444445
9,"(0, 7, 9)",1.0
9,"(0, 7, 10)",0.29517686631944445
9,"(0, 7, 11)",0.044448784722222225
9,"(0, 8, 9)",1.0
9,"(0, 8, 10)",0.4851529947916667
9,"(0, 8, 11)",0.23442491319444445
